Unnamed: 0,title,votes,date,word,lemmas
418.1,"Sundhedsfaglige personers adgang til egne, familie og tilknyttede personers oplysninger.",1195,2019-08-06,personers,person
418.2,"Sundhedsfaglige personers adgang til egne, familie og tilknyttede personers oplysninger.",1195,2019-08-06,adgang,adgang
418.3,"Sundhedsfaglige personers adgang til egne, familie og tilknyttede personers oplysninger.",1195,2019-08-06,egne,egen
418.4,"Sundhedsfaglige personers adgang til egne, familie og tilknyttede personers oplysninger.",1195,2019-08-06,familie,familie
418.5,"Sundhedsfaglige personers adgang til egne, familie og tilknyttede personers oplysninger.",1195,2019-08-06,tilknyttede,tilknytte
418.6,"Sundhedsfaglige personers adgang til egne, familie og tilknyttede personers oplysninger.",1195,2019-08-06,personers,person
418.7,"Sundhedsfaglige personers adgang til egne, familie og tilknyttede personers oplysninger.",1195,2019-08-06,oplysninger,oplysninge
419.0,Fjern fribeløbet for studerende,1307,2019-08-06,fjern,fjern
419.1,Fjern fribeløbet for studerende,1307,2019-08-06,fribeløbet,fribeløb
419.2,Fjern fribeløbet for studerende,1307,2019-08-06,studerende,studere
420.0,Nyt mandat fordelingssystem,37,2019-08-07,nyt,ny
420.1,Nyt mandat fordelingssystem,37,2019-08-07,mandat,mandat
420.2,Nyt mandat fordelingssystem,37,2019-08-07,fordelingssystem,fordelingssystem
421.0,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,forslag,forslag
421.1,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,til,til
421.2,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,særlov,særlove
421.3,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,om,om
421.4,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,3,3
421.5,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,årigt,årigt
421.6,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,forskningsbaseret,forskningsbasere
421.7,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,forsøg,forsøg
421.8,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,med,med
421.9,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,frivillig,frivillig
421.1,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,deltagelse,deltagelse
421.11,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,og,og
421.12,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,helhedsorienteret,helhedsorienter
421.13,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,støtte,støtte
421.14,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,for,for
421.15,FORSLAG TIL SÆRLOV OM 3 ÅRIGT FORSKNINGSBASERET FORSØG MED FRIVILLIG DELTAGELSE OG HELHEDSORIENTERET STØTTE FOR KONTANTHJÆLPSMODTAGERE,1050,2019-08-09,kontanthjælpsmodtagere,kontanthjælpsmodtager
422.0,Lov om decibel-grænse på motorcykler og lignende larmende køretøjer,370,2019-08-13,lov,lov
422.1,Lov om decibel-grænse på motorcykler og lignende larmende køretøjer,370,2019-08-13,decibel,decibel
422.2,Lov om decibel-grænse på motorcykler og lignende larmende køretøjer,370,2019-08-13,grænse,grænse
422.3,Lov om decibel-grænse på motorcykler og lignende larmende køretøjer,370,2019-08-13,motorcykler,motorcykel
422.4,Lov om decibel-grænse på motorcykler og lignende larmende køretøjer,370,2019-08-13,lignende,ligne
422.5,Lov om decibel-grænse på motorcykler og lignende larmende køretøjer,370,2019-08-13,larmende,larme
422.6,Lov om decibel-grænse på motorcykler og lignende larmende køretøjer,370,2019-08-13,køretøjer,køretøje
423.0,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,danmark,danmark
423.1,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,standse,standse
423.2,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,økonomisk,økonomisk
423.3,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,bidrag,bidrag
423.4,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,libyens,liby
423.5,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,jagt,jagt
423.6,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,mishandling,mishandling
423.7,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,mennesker,menneske
423.8,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,forsøger,forsøge
423.9,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,nå,nå
423.1,"Danmark skal standse alle økonomisk bidrag til Libyens jagt og mishandling af mennesker, der forsøger at nå til Europa.",133,2019-08-14,europa,europa
424.0,Gratis tandlæge via sygesikringen,2334,2019-08-23,gratis,gratis
424.1,Gratis tandlæge via sygesikringen,2334,2019-08-23,tandlæge,tandlæge
424.2,Gratis tandlæge via sygesikringen,2334,2019-08-23,via,via
424.3,Gratis tandlæge via sygesikringen,2334,2019-08-23,sygesikringen,sygesikring
425.0,Jagtid på Skarv,4049,2019-08-23,jagtid,jagtid
425.1,Jagtid på Skarv,4049,2019-08-23,skarv,skarv
426.0,Genindførsel af chlorpyrifos i bekæmpelsen af væggelus,31,2019-08-23,genindførsel,genindførsel
426.1,Genindførsel af chlorpyrifos i bekæmpelsen af væggelus,31,2019-08-23,chlorpyrifos,chlorpyrifos
426.2,Genindførsel af chlorpyrifos i bekæmpelsen af væggelus,31,2019-08-23,bekæmpelsen,bekæmpelse
426.3,Genindførsel af chlorpyrifos i bekæmpelsen af væggelus,31,2019-08-23,væggelus,væggelus
427.0,Flere restepladser med bad og toilet.,102,2019-08-28,flere,flere
427.1,Flere restepladser med bad og toilet.,102,2019-08-28,restepladser,resteplads
427.2,Flere restepladser med bad og toilet.,102,2019-08-28,bad,bede
427.3,Flere restepladser med bad og toilet.,102,2019-08-28,toilet,toilet
428.0,"Rangering af udlejere, private som boligforeninger.",45,2019-08-28,rangering,rangering
428.1,"Rangering af udlejere, private som boligforeninger.",45,2019-08-28,udlejere,udlejere
428.2,"Rangering af udlejere, private som boligforeninger.",45,2019-08-28,private,privat
428.3,"Rangering af udlejere, private som boligforeninger.",45,2019-08-28,boligforeninger,boligforeninge
429.0,fjernelse af gensidig forsørgerpligt for alle,70338,2019-08-28,fjernelse,fjernelse
429.1,fjernelse af gensidig forsørgerpligt for alle,70338,2019-08-28,gensidig,gensidig
429.2,fjernelse af gensidig forsørgerpligt for alle,70338,2019-08-28,forsørgerpligt,forsørgerpligt
430.0,Stramning af lov om pædofili-dømte,2690,2019-08-28,stramning,stramning
430.1,Stramning af lov om pædofili-dømte,2690,2019-08-28,lov,lov
430.2,Stramning af lov om pædofili-dømte,2690,2019-08-28,pædofili,pædofili
430.3,Stramning af lov om pædofili-dømte,2690,2019-08-28,dømte,dømme
431.0,- Klimamærkning af fødevarer -,805,2019-08-30,klimamærkning,klimamærkning
431.1,- Klimamærkning af fødevarer -,805,2019-08-30,fødevarer,fødevare
432.0,Sikret optagelse på videregående uddannelse ved 5. ansøgning,107,2019-08-30,sikret,sikret
432.1,Sikret optagelse på videregående uddannelse ved 5. ansøgning,107,2019-08-30,optagelse,optagelse
432.2,Sikret optagelse på videregående uddannelse ved 5. ansøgning,107,2019-08-30,videregående,videregå
432.3,Sikret optagelse på videregående uddannelse ved 5. ansøgning,107,2019-08-30,uddannelse,uddannelse
432.4,Sikret optagelse på videregående uddannelse ved 5. ansøgning,107,2019-08-30,ved,vide
432.5,Sikret optagelse på videregående uddannelse ved 5. ansøgning,107,2019-08-30,5,5
432.6,Sikret optagelse på videregående uddannelse ved 5. ansøgning,107,2019-08-30,ansøgning,ansøgning
433.0,Deling af børnechecken,334,2019-09-03,deling,deling
433.1,Deling af børnechecken,334,2019-09-03,børnechecken,børnecheck
434.0,Ferieloven,61227,2019-09-04,ferieloven,ferielov
435.0,Vejledende afstemning om ophævelse af forsvarsforbeholdet,35,2019-09-06,vejledende,vejledende
435.1,Vejledende afstemning om ophævelse af forsvarsforbeholdet,35,2019-09-06,afstemning,afstemning
435.2,Vejledende afstemning om ophævelse af forsvarsforbeholdet,35,2019-09-06,ophævelse,ophævelse
435.3,Vejledende afstemning om ophævelse af forsvarsforbeholdet,35,2019-09-06,forsvarsforbeholdet,forsvarsforbehold
436.0,"Afskaffelse af tillæg på metrorejser - det såkaldte ""kvalitetstillæg""",820,2019-09-11,afskaffelse,afskaffelse
436.1,"Afskaffelse af tillæg på metrorejser - det såkaldte ""kvalitetstillæg""",820,2019-09-11,tillæg,tillæg
436.2,"Afskaffelse af tillæg på metrorejser - det såkaldte ""kvalitetstillæg""",820,2019-09-11,metrorejser,metrorejse
436.3,"Afskaffelse af tillæg på metrorejser - det såkaldte ""kvalitetstillæg""",820,2019-09-11,såkaldte,såkaldt
436.4,"Afskaffelse af tillæg på metrorejser - det såkaldte ""kvalitetstillæg""",820,2019-09-11,kvalitetstillæg,kvalitetstillæg
437.0,Loft på antallet af reklamer for pengespil,617,2019-09-13,loft,loft
437.1,Loft på antallet af reklamer for pengespil,617,2019-09-13,antallet,antal
437.2,Loft på antallet af reklamer for pengespil,617,2019-09-13,reklamer,reklamere
437.3,Loft på antallet af reklamer for pengespil,617,2019-09-13,pengespil,pengespil
438.0,Afskaffelse af EU-forbehold,72,2019-09-26,afskaffelse,afskaffelse
438.1,Afskaffelse af EU-forbehold,72,2019-09-26,eu,eu
438.2,Afskaffelse af EU-forbehold,72,2019-09-26,forbehold,forbehold
439.0,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,ansæt,ansæt
439.1,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,private,privat
439.2,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,psykologer,psykologere
439.3,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,psykiatrien,psykiatri
439.4,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,så,så
439.5,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,psykisk,psykisk
439.6,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,syge,syge
439.7,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,slipper,slippe
439.8,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,ryge,ryge
439.9,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,systemet,system
439.1,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,vil,ville
439.11,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,længere,længe
439.12,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,sigt,sigt
439.13,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,give,give
439.14,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,færre,få
439.15,"Ansæt private psykologer i psykiatrien så psykisk syge slipper for at ryge ud og ind af systemet 
Vil på længere sigt give færre indlæggelser",91,2019-09-27,indlæggelser,indlæggelse
440.0,Tillad højresving ved rødt,136,2019-09-27,tillad,tillade
440.1,Tillad højresving ved rødt,136,2019-09-27,højresving,højresving
440.2,Tillad højresving ved rødt,136,2019-09-27,ved,vide
440.3,Tillad højresving ved rødt,136,2019-09-27,rødt,rød
441.0,Prisen på en cigaretpakke skal hæves til 70 kr,427,2019-09-27,prisen,prise
441.1,Prisen på en cigaretpakke skal hæves til 70 kr,427,2019-09-27,cigaretpakke,cigaretpakke
441.2,Prisen på en cigaretpakke skal hæves til 70 kr,427,2019-09-27,hæves,hæve
441.3,Prisen på en cigaretpakke skal hæves til 70 kr,427,2019-09-27,70,70
441.4,Prisen på en cigaretpakke skal hæves til 70 kr,427,2019-09-27,kr,krone
442.0,Udgangsforbud,49,2019-09-27,udgangsforbud,udgangsforbud
443.0,En natur fri for cigaret filtre,86,2019-10-04,en,en
443.1,En natur fri for cigaret filtre,86,2019-10-04,natur,natur
443.2,En natur fri for cigaret filtre,86,2019-10-04,fri,fri
443.3,En natur fri for cigaret filtre,86,2019-10-04,cigaret,cigaret
443.4,En natur fri for cigaret filtre,86,2019-10-04,filtre,filter
444.0,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,retten,ret
444.1,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,tilgå,tilgå
444.2,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,eksperimentel,eksperimentel
444.3,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,behandling,behandling
444.4,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,inden,inden
444.5,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,traditionelle,traditionelle
444.6,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,behandlingsmuligheder,behandlingsmulighede
444.7,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,udtømte,udtømme
444.8,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,ved,vide
444.9,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,uhelbredelig,uhelbredelig
444.1,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,dødelig,dødelig
444.11,"Retten til at tilgå eksperimentel behandling inden traditionelle behandlingsmuligheder er udtømte ved uhelbredelig, dødelig sygdom",1892,2019-10-08,sygdom,sygdom
445.0,Fri For Klokkeri,95,2019-10-08,fri,fri
445.1,Fri For Klokkeri,95,2019-10-08,for,for
445.2,Fri For Klokkeri,95,2019-10-08,klokkeri,klokkeri
446.0,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,beregning,beregning
446.1,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,udbetaling,udbetaling
446.2,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,su,sue
446.3,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,måneden,måned
446.4,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,studerendes,studerende
446.5,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,18,18
446.6,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,års,år
446.7,Beregning og udbetaling af SU fra måneden efter den studerendes 18. års fødselsdag,155,2019-10-09,fødselsdag,fødselsdag
447.0,Supermarkeder skal forpligtes til at sortere deres affald.,355,2019-10-09,supermarkeder,supermarked
447.1,Supermarkeder skal forpligtes til at sortere deres affald.,355,2019-10-09,forpligtes,forpligte
447.2,Supermarkeder skal forpligtes til at sortere deres affald.,355,2019-10-09,sortere,sorter
447.3,Supermarkeder skal forpligtes til at sortere deres affald.,355,2019-10-09,affald,affald
448.0,"Nye regler for hvor meget, biler må trække",182,2019-10-11,nye,ny
448.1,"Nye regler for hvor meget, biler må trække",182,2019-10-11,regler,regle
448.2,"Nye regler for hvor meget, biler må trække",182,2019-10-11,biler,bil
448.3,"Nye regler for hvor meget, biler må trække",182,2019-10-11,må,måtte
448.4,"Nye regler for hvor meget, biler må trække",182,2019-10-11,trække,trække
449.0,Lovpligtig information på fødevarer om affaldshåndtering,162,2019-10-15,lovpligtig,lovpligtig
449.1,Lovpligtig information på fødevarer om affaldshåndtering,162,2019-10-15,information,information
449.2,Lovpligtig information på fødevarer om affaldshåndtering,162,2019-10-15,fødevarer,fødevare
449.3,Lovpligtig information på fødevarer om affaldshåndtering,162,2019-10-15,affaldshåndtering,affaldshåndtering
450.0,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,læg,læg
450.1,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,landbruget,landbrug
450.2,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,en,en
450.3,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,milliard,milliard
450.4,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,kroner,krone
450.5,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,statslig,statslig
450.6,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,jordbrugsfond,jordbrugsfond
450.7,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,små,lille
450.8,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,miljø,miljø
450.9,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,klima,klima
450.1,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,menneskevenlige,menneskevenlig
450.11,"Læg landbruget om. En milliard kroner til en statslig jordbrugsfond til små, miljø-, klima- og menneskevenlige landbrug.",2251,2019-10-15,landbrug,landbrug
451.0,Bedre planlov og tilsyn med byernes udvikling,47,2019-10-21,bedre,god
451.1,Bedre planlov og tilsyn med byernes udvikling,47,2019-10-21,planlov,planlov
451.2,Bedre planlov og tilsyn med byernes udvikling,47,2019-10-21,tilsyn,tilsyn
451.3,Bedre planlov og tilsyn med byernes udvikling,47,2019-10-21,byernes,byerne
451.4,Bedre planlov og tilsyn med byernes udvikling,47,2019-10-21,udvikling,udvikling
452.0,Borgerforslag med 50.000 støtter skal sendes til folkeafstemning,839,2019-10-24,borgerforslag,borgerforslag
452.1,Borgerforslag med 50.000 støtter skal sendes til folkeafstemning,839,2019-10-24,50000,50000
452.2,Borgerforslag med 50.000 støtter skal sendes til folkeafstemning,839,2019-10-24,støtter,støtte
452.3,Borgerforslag med 50.000 støtter skal sendes til folkeafstemning,839,2019-10-24,sendes,sende
452.4,Borgerforslag med 50.000 støtter skal sendes til folkeafstemning,839,2019-10-24,folkeafstemning,folkeafstemning
453.0,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,stramning,stramning
453.1,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,pædofilloven,pædofillov
453.2,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,vi,vi
453.3,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,offentligt,offentligt
453.4,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,register,registe
453.5,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,kan,kunne
453.6,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,se,se
453.7,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,hvem,hvem
453.8,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,dømt,dømme
453.9,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,ved,vide
453.1,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,retten,ret
453.11,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,fået,få
453.12,"Stramning af pædofilloven Vi vil have et offentligt Register, hvor alle kan se hvem der er Dømt ved retten og har fået dom",222,2019-10-24,dom,dom
454.0,Stop for private aktørers uklare håndtering og håndhævelse af parkeringsregler,101,2019-10-28,stop,stop
454.1,Stop for private aktørers uklare håndtering og håndhævelse af parkeringsregler,101,2019-10-28,private,privat
454.2,Stop for private aktørers uklare håndtering og håndhævelse af parkeringsregler,101,2019-10-28,aktørers,aktør
454.3,Stop for private aktørers uklare håndtering og håndhævelse af parkeringsregler,101,2019-10-28,uklare,uklare
454.4,Stop for private aktørers uklare håndtering og håndhævelse af parkeringsregler,101,2019-10-28,håndtering,håndtering
454.5,Stop for private aktørers uklare håndtering og håndhævelse af parkeringsregler,101,2019-10-28,håndhævelse,håndhævelse
454.6,Stop for private aktørers uklare håndtering og håndhævelse af parkeringsregler,101,2019-10-28,parkeringsregler,parkeringsregle
455.0,Forslag til nye bødetakster der omfatter lastbil chauffører,897,2019-10-30,forslag,forslag
455.1,Forslag til nye bødetakster der omfatter lastbil chauffører,897,2019-10-30,nye,ny
455.2,Forslag til nye bødetakster der omfatter lastbil chauffører,897,2019-10-30,bødetakster,bødetakste
455.3,Forslag til nye bødetakster der omfatter lastbil chauffører,897,2019-10-30,omfatter,omfatte
455.4,Forslag til nye bødetakster der omfatter lastbil chauffører,897,2019-10-30,lastbil,lastbile
455.5,Forslag til nye bødetakster der omfatter lastbil chauffører,897,2019-10-30,chauffører,chaufføre
456.0,En ny navnelovgivning,112,2019-10-30,en,en
456.1,En ny navnelovgivning,112,2019-10-30,ny,ny
456.2,En ny navnelovgivning,112,2019-10-30,navnelovgivning,navnelovgivning
457.0,"Metro til københavn NV, Brønshøj og Husum",2774,2019-10-30,metro,metro
457.1,"Metro til københavn NV, Brønshøj og Husum",2774,2019-10-30,københavn,københavn
457.2,"Metro til københavn NV, Brønshøj og Husum",2774,2019-10-30,nv,nve
457.3,"Metro til københavn NV, Brønshøj og Husum",2774,2019-10-30,brønshøj,brønshøj
457.4,"Metro til københavn NV, Brønshøj og Husum",2774,2019-10-30,husum,husum
458.0,Udvidet barsel til tvillinge- og trillingefamilier,12259,2019-10-30,udvidet,udvide
458.1,Udvidet barsel til tvillinge- og trillingefamilier,12259,2019-10-30,barsel,barsel
458.2,Udvidet barsel til tvillinge- og trillingefamilier,12259,2019-10-30,tvillinge,tvilling
458.3,Udvidet barsel til tvillinge- og trillingefamilier,12259,2019-10-30,trillingefamilier,trillingefamilie
459.0,Mere barsel til flerlinge forældre,158,2019-11-05,mere,mere
